5000,20,15.962556,6.143626
5400,2,7.946972,3.986178
5400,4,0.497645,0.639731
5400,6,0.895014,0.648792
5400,8,1.915416,1.181998
5400,10,3.591079,1.887867
5400,12,5.059511,2.125763
5400,14,7.010186,2.888454
5400,16,9.901708,4.147834
5400,18,14.253027,6.067518
5400,20,15.480917,5.429796
5800,2,9.766005,4.495578
5800,4,0.541393,0.617998
5800,6,1.178317,1.060863
5800,8,2.360783,1.589261
5800,10,4.176016,1.882782
5800,12,6.663526,3.281328
5800,14,9.046668,3.751698
5800,16,10.927135,4.368242
5800,18,13.880552,4.589950
5800,20,18.097218,6.375778
6200,2,13.711680,7.287816
6200,4,0.580665,0.622725
6200,6,1.122305,0.791709
6200,8,2.280943,1.478474
6200,10,4.929622,2.156341
6200,12,7.353245,3.711174
6200,14,8.153308,3.575883
6200,16,12.489839,5.368087
6200,18,17.138078,6.133507
6200,20,22.954423,7.851818
6600,2,15.808520,6.549645
6600,4,0.628217,0.581326
6600,6,1.128648,0.746815
6600,8,2.834773,1.571508
6600,10,5.103912,2.570621
6600,12,6.892318,2.572574
6600,14,10.272532,4.246561
6600,16,15.941391,6.786011
6600,18,17.853704,6.620765
6600,20,21.416794,6.779648
7000,2,17.327913,8.779127
7000,4,0.717327,0.699374
7000,6,1.292004,1.032854
7000,8,2.553984,1.737689
7000,10,5.116605,2.510214
7000,12,8.823451,3.819930
7000,14,11.659156,4.579374
7000,16,15.759194,5.545835
7000,18,19.354373,6.644209
7000,20,23.949050,7.305300
7400,2,22.613733,8.552786
7400,4,0.734367,0.746018
7400,6,1.511909,1.057986
7400,8,3.319095,2.105931
7400,10,5.800259,3.290601
7400,12,9.456748,4.282128
7400,14,12.589789,6.289848
7400,16,14.405046,6.128913
7400,18,21.387908,6.558601
7400,20,28.597073,8.932644
7800,2,27.350756,10.393248
7800,4,0.726479,0.686004
7800,6,1.677566,0.972637
7800,8,3.719062,2.471034
7800,10,5.937285,2.506663
7800,12,9.729928,3.859990
7800,14,13.228116,5.377172
7800,16,16.236833,5.054706
7800,18,21.654704,7.363787
7800,20,30.893465,11.901917
8200,2,33.491670,11.040160
8200,4,0.860014,0.815658
8200,6,1.686586,1.002580
8200,8,3.582564,2.048145
8200,10,6.373384,3.048718
8200,12,9.666137,3.871939
8200,14,15.022286,5.578649
8200,16,18.429150,6.614869
8200,18,27.312826,11.272465
8200,20,31.843857,9.663667
8600,2,35.514753,11.141151
8600,4,1.107251,0.908822
8600,6,1.963929,1.246705
8600,8,3.404046,1.931927
8600,10,6.381282,2.708256
8600,12,10.712203,5.485957
8600,14,15.972277,6.535966
8600,16,22.134767,7.917519
8600,18,31.878814,9.296962
8600,20,37.323424,11.511585
9000,2,43.820534,14.130379
9000,4,1.063097,0.883360
9000,6,1.861036,1.145627
9000,8,4.141949,2.222120
9000,10,7.740153,3.823466
9000,12,10.882195,4.518998
9000,14,16.785355,5.427826
9000,16,24.145363,7.886020
9000,18,30.962451,11.669424
9000,20,37.198728,14.477097
9400,2,47.151692,16.477137
9400,4,1.111762,0.937810
9400,6,2.438486,1.379562
9400,8,4.029390,1.958105
9400,10,7.868395,3.768233
9400,12,11.319920,4.052948
9400,14,18.052128,7.631367
9400,16,23.491677,10.274779
9400,18,30.851055,9.389810
9400,20,40.259388,11.044992
9800,2,52.673043,14.084608
9800,4,1.197609,1.042412
9800,6,2.108731,1.342362
9800,8,4.479243,2.322521
9800,10,9.311051,4.176072
9800,12,14.031090,5.263171
9800,14,24.113389,8.341040
9800,16,28.396924,9.419533
9800,18,38.093336,12.476537
9800,20,48.116544,14.576482
